report_date,load_time,load_type,load_weight,dropoff_site
2021-03-23,2021-03-23 04:12:00 UTC,ORGANICS,20880,ORGANICS BY GOSH
2021-03-23,2021-03-23 05:19:00 UTC,ORGANICS,18620,ORGANICS BY GOSH
2021-03-23,2021-03-23 05:15:00 UTC,ORGANICS,2900,ORGANICS BY GOSH
2021-03-23,2021-03-23 12:40:00 UTC,ORGANICS,9140,ORGANICS BY GOSH
2021-03-23,2021-03-23 04:45:00 UTC,ORGANICS,5580,ORGANICS BY GOSH
2021-03-23,2021-03-23 10:24:00 UTC,ORGANICS,5520,ORGANICS BY GOSH
2021-03-23,2021-03-23 04:25:00 UTC,ORGANICS,20,ORGANICS BY GOSH
2021-03-23,2021-03-23 12:19:00 UTC,ORGANICS,4540,ORGANICS BY GOSH
2021-03-23,2021-03-23 10:39:00 UTC,ORGANICS,4980,ORGANICS BY GOSH
2021-03-23,2021-03-23 10:49:00 UTC,ORGANICS,4880,ORGANICS BY GOSH
2021-03-23,2021-03-23 02:37:00 UTC,ORGANICS,4820,ORGANICS BY GOSH
2021-03-23,2021-03-23 04:48:00 UTC,ORGANICS,4320,ORGANICS BY GOSH
2021-03-23,2021-03-23 10:30:00 UTC,ORGANICS,4560,ORGANICS BY GOSH
2021-03-23,2021-03-23 02:22:00 UTC,ORGANICS,4720,ORGANICS BY GOSH
2021-03-23,2021-03-23 02:29:00 UTC,ORGANICS,4340,ORGANICS BY GOSH
2021-03-23,2021-03-23 12:39:00 UTC,ORGANICS,5800,ORGANICS BY GOSH
2021-03-23,2021-03-23 12:36:00 UTC,ORGANICS,4320,ORGANICS BY GOSH
2021-03-23,2021-03-23 12:17:00 UTC,ORGANICS,140,ORGANICS BY GOSH
2021-03-23,2021-03-23 03:50:00 UTC,ORGANICS,5240,ORGANICS BY GOSH
2021-03-23,2021-03-23 01:57:00 UTC,ORGANICS,4240,ORGANICS BY GOSH
2021-03-23,2021-03-23 10:16:00 UTC,ORGANICS,5540,ORGANICS BY GOSH
2021-03-23,2021-03-23 12:00:00 UTC,ORGANICS,10560,ORGANICS BY GOSH
2021-03-23,2021-03-23 09:55:00 UTC,ORGANICS,14060,ORGANICS BY GOSH
2021-03-23,2021-03-23 02:49:00 UTC,ORGANICS,3080,ORGANICS BY GOSH
2021-03-23,2021-03-23 04:44:00 UTC,ORGANICS,5720,ORGANICS BY GOSH
2021-03-23,2021-03-23 12:31:00 UTC,ORGANICS,2000,ORGANICS BY GOSH
2021-03-23,2021-03-23 05:08:00 UTC,ORGANICS,880,ORGANICS BY GOSH
2021-03-23,2021-03-23 01:33:00 UTC,ORGANICS,11340,ORGANICS BY GOSH
2021-03-23,2021-03-23 10:06:00 UTC,ORGANICS,3880,ORGANICS BY GOSH
2021-03-23,2021-03-23 07:59:00 UTC,ORGANICS,6260,ORGANICS BY GOSH
2021-03-23,2021-03-23 03:11:00 UTC,ORGANICS,11240,ORGANICS BY GOSH
2021-03-23,2021-03-23 09:01:00 UTC,ORGANICS,7500,ORGANICS BY GOSH
2021-03-23,2021-03-23 12:05:00 UTC,ORGANICS,17440,ORGANICS BY GOSH
2021-03-23,2021-03-23 02:23:00 UTC,ORGANICS,16060,ORGANICS BY GOSH
2021-03-23,2021-03-23 11:13:00 UTC,ORGANICS,11480,ORGANICS BY GOSH
2021-03-23,2021-03-23 10:49:00 UTC,RECYCLED METAL,290,AUSTIN IRON AND METAL
2021-03-24,2021-03-24 09:10:00 UTC,TIRES,1700,MRF
2021-03-24,2021-03-24 11:45:00 UTC,RECYCLING - SINGLE STREAM,5100,TDS - MRF
2021-03-24,2021-03-24 03:55:00 UTC,RECYCLING - SINGLE STREAM,7140,TDS - MRF
2021-03-24,2021-03-24 11:37:00 UTC,RECYCLING - SINGLE STREAM,9820,TDS - MRF
2021-03-24,2021-03-24 03:34:00 UTC,RECYCLING - SINGLE STREAM,8220,TDS - MRF
2021-03-24,2021-03-24 11:30:00 UTC,RECYCLING - SINGLE STREAM,13060,TDS - MRF
2021-03-24,2021-03-24 03:01:00 UTC,RECYCLING - SINGLE STREAM,4600,TDS - MRF
2021-03-24,2021-03-24 10:56:00 UTC,RECYCLING - SINGLE STREAM,10760,TDS - MRF
2021-03-24,2021-03-24 03:56:00 UTC,RECYCLING - SINGLE STREAM,8960,TDS - MRF
2021-03-24,2021-03-24 03:36:00 UTC,RECYCLING - SINGLE STREAM,6100,TDS - MRF
2021-03-24,2021-03-24 10:24:00 UTC,RECYCLING - SINGLE STREAM,8340,TDS - MRF
2021-03-24,2021-03-24 10:29:00 UTC,RECYCLING - SINGLE STREAM,9040,TDS - MRF
2021-03-24,2021-03-24 12:00:00 UTC,SWEEPING,,ONION CREEK
2021-03-24,2021-03-24 12:00:00 UTC,SWEEPING,,ONION CREEK
2021-03-24,2021-03-24 12:00:00 UTC,SWEEPING,,ONION CREEK
2021-03-24,2021-03-24 11:00:00 UTC,BRUSH,5500,HORNSBY BEND
2021-03-24,2021-03-24 01:01:00 UTC,BRUSH,4620,HORNSBY BEND
2021-03-24,2021-03-24 12:35:00 UTC,BRUSH,6640,HORNSBY BEND
2021-03-24,2021-03-24 02:38:00 UTC,BRUSH,8020,HORNSBY BEND
2021-03-24,2021-03-24 03:58:00 UTC,BRUSH,4260,HORNSBY BEND
2021-03-24,2021-03-24 03:39:00 UTC,BRUSH,5860,HORNSBY BEND
2021-03-24,2021-03-24 04:04:00 UTC,BRUSH,5120,HORNSBY BEND
2021-03-24,2021-03-24 12:00:00 UTC,BRUSH,3600,HORNSBY BEND
2021-03-24,2021-03-24 12:00:00 UTC,BRUSH,1280,HORNSBY BEND
2021-03-24,2021-03-24 03:00:00 UTC,ORGANICS,9720,HORNSBY BEND
2021-03-24,2021-03-24 02:27:00 UTC,DEAD ANIMAL,160,TDS LANDFILL
2021-03-24,2021-03-24 12:18:00 UTC,GARBAGE COLLECTIONS,20200,TDS LANDFILL
2021-03-24,2021-03-24 03:30:00 UTC,GARBAGE COLLECTIONS,5320,TDS LANDFILL
2021-03-24,2021-03-24 06:37:00 UTC,GARBAGE COLLECTIONS,31680,TDS LANDFILL
2021-03-24,2021-03-24 01:31:00 UTC,GARBAGE COLLECTIONS,25600,TDS LANDFILL
2021-03-24,2021-03-19 11:43:00 UTC,GARBAGE COLLECTIONS,13260,TDS LANDFILL
2021-03-24,2021-03-24 06:29:00 UTC,GARBAGE COLLECTIONS,17360,TDS LANDFILL
2021-03-24,2021-03-24 05:10:00 UTC,GARBAGE COLLECTIONS,8920,TDS LANDFILL
2021-03-24,2021-03-24 02:26:00 UTC,GARBAGE COLLECTIONS,17340,TDS LANDFILL
2021-03-24,2021-03-24 03:49:00 UTC,GARBAGE COLLECTIONS,11800,TDS LANDFILL
2021-03-24,2021-03-24 10:57:00 UTC,GARBAGE COLLECTIONS,17940,TDS LANDFILL
2021-03-24,2021-03-24 03:57:00 UTC,GARBAGE COLLECTIONS,9240,TDS LANDFILL
2021-03-24,2021-03-24 11:04:00 UTC,GARBAGE COLLECTIONS,7940,TDS LANDFILL
2021-03-24,2021-03-27 07:08:00 UTC,GARBAGE COLLECTIONS,19620,TDS LANDFILL
2021-03-24,2021-03-24 03:11:00 UTC,GARBAGE COLLECTIONS,21600,TDS LANDFILL
2021-03-24,2021-03-24 01:08:00 UTC,GARBAGE COLLECTIONS,7800,TDS LANDFILL
2021-03-24,2021-03-23 01:35:00 UTC,GARBAGE COLLECTIONS,23080,TDS LANDFILL
2021-03-24,2021-03-24 12:55:00 UTC,GARBAGE COLLECTIONS,25660,TDS LANDFILL
2021-03-24,2021-03-24 03:05:00 UTC,GARBAGE COLLECTIONS,23320,TDS LANDFILL
2021-03-24,2021-03-24 12:00:00 UTC,LITTER,1100,TDS LANDFILL
2021-03-24,2021-03-24 04:52:00 UTC,GARBAGE COLLECTIONS,18020,TDS LANDFILL
2021-03-24,2021-03-24 10:27:00 UTC,GARBAGE COLLECTIONS,19360,TDS LANDFILL
2021-03-24,2021-03-24 05:08:00 UTC,GARBAGE COLLECTIONS,15400,TDS LANDFILL
2021-03-24,2021-03-24 12:10:00 UTC,GARBAGE COLLECTIONS,20940,TDS LANDFILL
2021-03-24,2021-03-24 12:02:00 UTC,GARBAGE COLLECTIONS,21340,TDS LANDFILL
2021-03-24,2021-03-24 05:02:00 UTC,GARBAGE COLLECTIONS,12240,TDS LANDFILL
2021-03-24,2021-03-24 11:54:00 UTC,GARBAGE COLLECTIONS,18120,TDS LANDFILL
2021-03-24,2021-03-24 07:18:00 UTC,GARBAGE COLLECTIONS,18300,TDS LANDFILL
2021-03-24,2021-03-24 05:08:00 UTC,GARBAGE COLLECTIONS,6100,TDS LANDFILL
2021-03-24,2021-03-24 01:42:00 UTC,GARBAGE COLLECTIONS,22380,TDS LANDFILL
2021-03-24,2021-03-24 12:26:00 UTC,GARBAGE COLLECTIONS,5480,TDS LANDFILL
2021-03-24,2021-03-24 07:17:00 UTC,GARBAGE COLLECTIONS,13900,TDS LANDFILL
2021-03-24,2021-03-24 03:37:00 UTC,GARBAGE COLLECTIONS,29100,TDS LANDFILL
2021-03-24,2021-03-24 03:48:00 UTC,GARBAGE COLLECTIONS,23560,TDS LANDFILL
2021-03-24,2021-03-24 07:21:00 UTC,GARBAGE COLLECTIONS,27400,TDS LANDFILL
2021-03-24,2021-03-24 06:24:00 UTC,GARBAGE COLLECTIONS,27540,TDS LANDFILL
2021-03-24,2021-03-24 05:45:00 UTC,GARBAGE COLLECTIONS,24800,TDS LANDFILL
2021-03-24,2021-03-24 04:12:00 UTC,GARBAGE COLLECTIONS,8540,TDS LANDFILL
2021-03-24,2021-03-24 06:40:00 UTC,GARBAGE COLLECTIONS,12240,TDS LANDFILL
2021-03-24,2021-03-24 01:44:00 UTC,GARBAGE COLLECTIONS,18180,TDS LANDFILL
2021-03-24,2021-03-24 05:56:00 UTC,GARBAGE COLLECTIONS,25000,TDS LANDFILL
2021-03-24,2021-03-24 06:30:00 UTC,GARBAGE COLLECTIONS,21320,TDS LANDFILL
2021-03-24,2021-03-24 12:26:00 UTC,GARBAGE COLLECTIONS,12880,TDS LANDFILL
2021-03-24,2021-03-24 06:15:00 UTC,GARBAGE COLLECTIONS,8640,TDS LANDFILL
2021-03-24,2021-03-24 05:44:00 UTC,GARBAGE COLLECTIONS,9800,TDS LANDFILL
2021-03-24,2021-03-25 07:14:00 UTC,GARBAGE COLLECTIONS,15280,TDS LANDFILL
2021-03-24,2021-03-24 06:41:00 UTC,GARBAGE COLLECTIONS,20880,TDS LANDFILL
2021-03-24,2021-03-24 11:32:00 UTC,GARBAGE COLLECTIONS,22180,TDS LANDFILL
2021-03-24,2021-03-24 11:40:00 UTC,GARBAGE COLLECTIONS,7380,TDS LANDFILL
2021-03-24,2021-03-24 03:08:00 UTC,GARBAGE COLLECTIONS,19700,TDS LANDFILL
2021-03-24,2021-03-24 06:01:00 UTC,GARBAGE COLLECTIONS,11780,TDS LANDFILL
2021-03-24,2021-03-24 01:44:00 UTC,GARBAGE COLLECTIONS,24040,TDS LANDFILL
2021-03-24,2021-03-24 11:22:00 UTC,GARBAGE COLLECTIONS,20760,TDS LANDFILL
2021-03-24,2021-03-24 05:36:00 UTC,GARBAGE COLLECTIONS,20360,TDS LANDFILL
2021-03-24,2021-03-24 05:53:00 UTC,GARBAGE COLLECTIONS,9520,TDS LANDFILL
2021-03-24,2021-03-24 01:31:00 UTC,GARBAGE COLLECTIONS,25900,TDS LANDFILL
2021-03-24,2021-03-24 06:00:00 UTC,GARBAGE COLLECTIONS,7700,TDS LANDFILL
2021-03-24,2021-03-24 01:52:00 UTC,GARBAGE COLLECTIONS,24860,TDS LANDFILL
2021-03-24,2021-03-24 12:47:00 UTC,GARBAGE COLLECTIONS,5740,TDS LANDFILL
2021-03-24,2021-03-25 07:12:00 UTC,GARBAGE COLLECTIONS,18320,TDS LANDFILL
2021-03-24,2021-03-25 12:25:00 UTC,GARBAGE COLLECTIONS,16520,TDS LANDFILL
2021-03-24,2021-03-25 01:36:00 UTC,GARBAGE COLLECTIONS,16960,TDS LANDFILL
2021-03-24,2021-03-25 07:01:00 UTC,GARBAGE COLLECTIONS,13920,TDS LANDFILL
2021-03-24,2021-03-25 12:33:00 UTC,GARBAGE COLLECTIONS,12140,TDS LANDFILL
2021-03-24,2021-03-25 07:13:00 UTC,GARBAGE COLLECTIONS,12560,TDS LANDFILL
2021-03-24,2021-03-25 07:11:00 UTC,GARBAGE COLLECTIONS,8100,TDS LANDFILL
2021-03-24,2021-03-25 02:59:00 UTC,GARBAGE COLLECTIONS,15080,TDS LANDFILL
2021-03-24,2021-03-25 06:56:00 UTC,GARBAGE COLLECTIONS,9800,TDS LANDFILL
2021-03-24,2021-03-25 01:15:00 UTC,GARBAGE COLLECTIONS,17000,TDS LANDFILL
2021-03-24,2021-03-25 06:11:00 UTC,GARBAGE COLLECTIONS,24540,TDS LANDFILL
2021-03-24,2021-03-24 01:24:00 UTC,MIXED LITTER,2880,TDS LANDFILL
2021-03-24,2021-03-24 01:23:00 UTC,MIXED LITTER,4480,TDS LANDFILL
2021-03-24,2021-03-24 03:18:00 UTC,BULK,6100,TDS LANDFILL
2021-03-24,2021-03-24 10:40:00 UTC,BULK,1540,TDS LANDFILL
2021-03-24,2021-03-24 11:26:00 UTC,ORGANICS,10940,ORGANICS BY GOSH
2021-03-24,2021-03-24 12:40:00 UTC,ORGANICS,19800,ORGANICS BY GOSH
2021-03-24,2021-03-24 01:06:00 UTC,ORGANICS,16540,ORGANICS BY GOSH
2021-03-24,2021-03-24 04:04:00 UTC,ORGANICS,19480,ORGANICS BY GOSH
2021-03-24,2021-03-24 03:48:00 UTC,ORGANICS,10200,ORGANICS BY GOSH
2021-03-24,2021-03-24 12:36:00 UTC,ORGANICS,12600,ORGANICS BY GOSH
2021-03-24,2021-03-25 03:07:00 UTC,ORGANICS,20500,ORGANICS BY GOSH
2021-03-24,2021-03-25 09:43:00 UTC,ORGANICS,8700,ORGANICS BY GOSH
2021-03-24,2021-03-24 01:17:00 UTC,ORGANICS,16020,ORGANICS BY GOSH
2021-03-24,2021-03-24 07:06:00 UTC,ORGANICS,16760,ORGANICS BY GOSH
2021-03-24,2021-03-24 06:57:00 UTC,ORGANICS,7260,ORGANICS BY GOSH
2021-03-24,2021-03-24 01:30:00 UTC,ORGANICS,17660,ORGANICS BY GOSH
2021-03-24,2021-03-24 01:29:00 UTC,ORGANICS,19120,ORGANICS BY GOSH
2021-03-24,2021-03-24 12:42:00 UTC,ORGANICS,15120,ORGANICS BY GOSH
2021-03-24,2021-03-24 12:05:00 UTC,ORGANICS,6400,ORGANICS BY GOSH
2021-03-24,2021-03-24 07:41:00 UTC,ORGANICS,4880,ORGANICS BY GOSH
2021-03-24,2021-03-24 05:25:00 UTC,ORGANICS,9340,ORGANICS BY GOSH
2021-03-24,2021-03-24 04:23:00 UTC,ORGANICS,12000,ORGANICS BY GOSH
2021-03-24,2021-03-24 04:30:00 UTC,ORGANICS,16060,ORGANICS BY GOSH
2021-03-24,2021-03-24 04:09:00 UTC,ORGANICS,12060,ORGANICS BY GOSH
2021-03-24,2021-03-24 03:50:00 UTC,DEAD ANIMAL,20,ORGANICS BY GOSH
2021-03-24,2021-03-24 10:15:00 UTC,ORGANICS,14900,ORGANICS BY GOSH
2021-03-24,2021-03-24 03:56:00 UTC,ORGANICS,17800,ORGANICS BY GOSH
2021-03-24,2021-03-24 10:36:00 UTC,ORGANICS,8920,ORGANICS BY GOSH
2021-03-24,2021-03-24 05:18:00 UTC,ORGANICS,16000,ORGANICS BY GOSH
2021-03-24,2021-03-24 01:07:00 UTC,ORGANICS,13880,ORGANICS BY GOSH
2021-03-24,2021-03-24 02:03:00 UTC,ORGANICS,21360,ORGANICS BY GOSH
2021-03-24,2021-03-24 12:15:00 UTC,ORGANICS,19820,ORGANICS BY GOSH
2021-03-24,2021-03-24 01:41:00 UTC,ORGANICS,15020,ORGANICS BY GOSH
2021-03-24,2021-03-25 08:20:00 UTC,ORGANICS,7340,ORGANICS BY GOSH
2021-03-24,2021-03-24 06:48:00 UTC,ORGANICS,9420,ORGANICS BY GOSH
2021-03-24,2021-03-24 01:52:00 UTC,ORGANICS,18040,ORGANICS BY GOSH
2021-03-24,2021-03-24 02:14:00 UTC,ORGANICS,15360,ORGANICS BY GOSH
2021-03-24,2021-03-25 07:27:00 UTC,ORGANICS,13840,ORGANICS BY GOSH
2021-03-24,2021-03-24 11:44:00 UTC,ORGANICS,17360,ORGANICS BY GOSH
2021-03-24,2021-03-24 12:34:00 UTC,ORGANICS,13940,ORGANICS BY GOSH
2021-03-24,2021-03-25 08:10:00 UTC,ORGANICS,9720,ORGANICS BY GOSH
2021-03-24,2021-03-24 02:53:00 UTC,ORGANICS,16180,ORGANICS BY GOSH
2021-03-24,2021-03-24 01:04:00 UTC,ORGANICS,12160,ORGANICS BY GOSH
2021-03-24,2021-03-24 04:26:00 UTC,ORGANICS,16320,ORGANICS BY GOSH
2021-03-24,2021-03-24 12:15:00 UTC,ORGANICS,20200,ORGANICS BY GOSH
2021-03-24,2021-03-24 04:40:00 UTC,ORGANICS,12740,ORGANICS BY GOSH
2021-03-24,2021-03-24 01:00:00 UTC,ORGANICS,12200,ORGANICS BY GOSH
2021-03-24,2021-03-24 01:54:00 UTC,ORGANICS,21540,ORGANICS BY GOSH
2021-03-24,2021-03-24 03:00:00 UTC,ORGANICS,15360,ORGANICS BY GOSH
2021-03-24,2021-03-24 08:00:00 UTC,ORGANICS,14420,ORGANICS BY GOSH
2021-03-24,2021-03-24 03:00:00 UTC,ORGANICS,19580,ORGANICS BY GOSH
2021-03-24,2021-03-24 02:20:00 UTC,ORGANICS,17900,ORGANICS BY GOSH
2021-03-24,2021-03-24 05:00:00 UTC,ORGANICS,23080,ORGANICS BY GOSH
2021-03-24,2021-03-24 07:00:00 UTC,ORGANICS,16340,ORGANICS BY GOSH
2021-03-24,2021-03-24 05:06:00 UTC,ORGANICS,12060,ORGANICS BY GOSH
2021-03-24,2021-03-24 01:56:00 UTC,ORGANICS,7400,ORGANICS BY GOSH
2021-03-24,2021-03-24 12:00:00 UTC,ORGANICS,11140,ORGANICS BY GOSH
2021-03-24,2021-03-24 12:00:00 UTC,ORGANICS,4820,ORGANICS BY GOSH
2021-03-24,2021-03-24 11:34:00 UTC,ORGANICS,7240,ORGANICS BY GOSH
2021-03-24,2021-03-24 12:02:00 UTC,ORGANICS,7920,ORGANICS BY GOSH
2021-03-24,2021-03-24 02:00:00 UTC,ORGANICS,10000,ORGANICS BY GOSH
2021-03-24,2021-03-24 03:00:00 UTC,ORGANICS,14600,ORGANICS BY GOSH
2021-03-24,2021-03-24 10:36:00 UTC,ORGANICS,5020,ORGANICS BY GOSH
2021-03-24,2021-03-24 12:36:00 UTC,ORGANICS,5180,ORGANICS BY GOSH
2021-03-24,2021-03-24 02:41:00 UTC,ORGANICS,4940,ORGANICS BY GOSH
2021-03-24,2021-03-24 10:51:00 UTC,ORGANICS,4920,ORGANICS BY GOSH
2021-03-24,2021-03-24 02:13:00 UTC,ORGANICS,20,ORGANICS BY GOSH
2021-03-24,2021-03-24 02:55:00 UTC,ORGANICS,3840,ORGANICS BY GOSH
2021-03-24,2021-03-24 02:36:00 UTC,ORGANICS,3900,ORGANICS BY GOSH
2021-03-24,2021-03-24 12:14:00 UTC,ORGANICS,20,ORGANICS BY GOSH
2021-03-24,2021-03-24 10:36:00 UTC,ORGANICS,4600,ORGANICS BY GOSH
2021-03-24,2021-03-24 04:31:00 UTC,ORGANICS,4960,ORGANICS BY GOSH
2021-03-24,2021-03-24 01:03:00 UTC,ORGANICS,5260,ORGANICS BY GOSH
2021-03-24,2021-03-24 10:19:00 UTC,ORGANICS,20,ORGANICS BY GOSH
2021-03-24,2021-03-24 04:15:00 UTC,ORGANICS,20,ORGANICS BY GOSH
2021-03-24,2021-03-23 12:11:00 UTC,ORGANICS,5080,ORGANICS BY GOSH
2021-03-24,2021-03-24 12:44:00 UTC,ORGANICS,6780,ORGANICS BY GOSH
2021-03-24,2021-03-24 03:57:00 UTC,ORGANICS,10840,ORGANICS BY GOSH
2021-03-24,2021-03-24 08:57:00 UTC,ORGANICS,11860,ORGANICS BY GOSH
2021-03-24,2021-03-24 04:23:00 UTC,ORGANICS,10340,ORGANICS BY GOSH
2021-03-24,2021-03-24 08:46:00 UTC,ORGANICS,3200,ORGANICS BY GOSH
2021-03-24,2021-03-24 01:49:00 UTC,ORGANICS,1660,ORGANICS BY GOSH
2021-03-24,2021-03-24 10:58:00 UTC,ORGANICS,4460,ORGANICS BY GOSH
2021-03-24,2021-03-24 11:40:00 UTC,ORGANICS,9980,ORGANICS BY GOSH
2021-03-24,2021-03-24 09:55:00 UTC,ORGANICS,6900,ORGANICS BY GOSH
2021-03-24,2021-03-24 08:35:00 UTC,ORGANICS,17800,ORGANICS BY GOSH
2021-03-24,2021-03-24 03:37:00 UTC,ORGANICS,10460,ORGANICS BY GOSH
2021-03-24,2021-03-24 01:47:00 UTC,ORGANICS,8980,ORGANICS BY GOSH
2021-03-24,2021-03-24 11:04:00 UTC,ORGANICS,10340,ORGANICS BY GOSH
2021-03-24,2021-03-24 10:37:00 UTC,ORGANICS,15820,ORGANICS BY GOSH
2021-03-24,2021-03-24 09:14:00 UTC,ORGANICS,10920,ORGANICS BY GOSH
2021-03-24,2021-03-24 04:05:00 UTC,ORGANICS,2260,ORGANICS BY GOSH
2021-03-24,2021-03-24 12:41:00 UTC,ORGANICS,8660,ORGANICS BY GOSH
2021-03-24,2021-03-24 03:05:00 UTC,ORGANICS,12820,ORGANICS BY GOSH
2021-03-24,2021-03-24 01:30:00 UTC,RECYCLING - SINGLE STREAM,3120,BALCONES RECYCLING
2021-03-24,2021-03-24 02:23:00 UTC,RECYCLING - SINGLE STREAM,3260,BALCONES RECYCLING
2021-03-24,2021-03-24 02:27:00 UTC,RECYCLING - SINGLE STREAM,4060,BALCONES RECYCLING
2021-03-24,2021-03-24 03:12:00 UTC,RECYCLING - SINGLE STREAM,3240,BALCONES RECYCLING
2021-03-24,2021-03-24 02:55:00 UTC,RECYCLING - SINGLE STREAM,15160,BALCONES RECYCLING
2021-03-24,2021-03-24 11:30:00 UTC,RECYCLING - SINGLE STREAM,8180,BALCONES RECYCLING
2021-03-24,2021-03-24 03:00:00 UTC,RECYCLING - SINGLE STREAM,5780,BALCONES RECYCLING
2021-03-24,2021-03-24 02:30:00 UTC,RECYCLING - SINGLE STREAM,18440,BALCONES RECYCLING
2021-03-24,2021-03-24 02:40:00 UTC,RECYCLING - SINGLE STREAM,13000,BALCONES RECYCLING
2021-03-24,2021-03-24 02:15:00 UTC,RECYCLING - SINGLE STREAM,13720,BALCONES RECYCLING
2021-03-24,2021-03-24 08:47:00 UTC,RECYCLING - SINGLE STREAM,1520,BALCONES RECYCLING
2021-03-24,2021-03-24 02:08:00 UTC,RECYCLING - SINGLE STREAM,3380,BALCONES RECYCLING
2021-03-24,2021-03-24 02:06:00 UTC,RECYCLING - SINGLE STREAM,13000,BALCONES RECYCLING
2021-03-24,2021-03-24 12:08:00 UTC,RECYCLING - SINGLE STREAM,15940,BALCONES RECYCLING
2021-03-24,2021-03-24 01:46:00 UTC,RECYCLING - SINGLE STREAM,14840,BALCONES RECYCLING
2021-03-24,2021-03-24 03:45:00 UTC,RECYCLING - SINGLE STREAM,3700,BALCONES RECYCLING
2021-03-24,2021-03-24 11:38:00 UTC,RECYCLING - SINGLE STREAM,11320,BALCONES RECYCLING
2021-03-24,2021-03-24 11:00:00 UTC,RECYCLING - SINGLE STREAM,10380,BALCONES RECYCLING
2021-03-24,2021-03-24 04:00:00 UTC,RECYCLING - SINGLE STREAM,8620,BALCONES RECYCLING
2021-03-24,2021-03-24 10:55:00 UTC,RECYCLING - SINGLE STREAM,8520,BALCONES RECYCLING
2021-03-24,2021-03-24 11:20:00 UTC,RECYCLING - SINGLE STREAM,8760,BALCONES RECYCLING
2021-03-24,2021-03-24 04:03:00 UTC,RECYCLING - SINGLE STREAM,7420,BALCONES RECYCLING
2021-03-24,2021-03-24 11:31:00 UTC,RECYCLING - SINGLE STREAM,12180,BALCONES RECYCLING
2021-03-24,2021-03-24 03:47:00 UTC,RECYCLING - SINGLE STREAM,5820,BALCONES RECYCLING
2021-03-24,2021-03-24 03:46:00 UTC,RECYCLING - SINGLE STREAM,8120,BALCONES RECYCLING
2021-03-24,2021-03-24 12:11:00 UTC,RECYCLING - SINGLE STREAM,10000,BALCONES RECYCLING
2021-03-24,2021-03-24 10:52:00 UTC,RECYCLING - SINGLE STREAM,11260,BALCONES RECYCLING
2021-03-24,2021-03-24 02:31:00 UTC,RECYCLING - SINGLE STREAM,6840,BALCONES RECYCLING
2021-03-24,2021-03-24 02:21:00 UTC,RECYCLING - SINGLE STREAM,9560,BALCONES RECYCLING
2021-03-24,2021-03-24 10:37:00 UTC,RECYCLING - SINGLE STREAM,9820,BALCONES RECYCLING
2021-03-24,2021-03-24 03:24:00 UTC,RECYCLING - SINGLE STREAM,11440,BALCONES RECYCLING
2021-03-24,2021-03-24 10:25:00 UTC,RECYCLING - SINGLE STREAM,10720,BALCONES RECYCLING
2021-03-24,2021-03-24 11:11:00 UTC,RECYCLING - SINGLE STREAM,10900,BALCONES RECYCLING
2021-03-24,2021-03-24 02:25:00 UTC,RECYCLING - SINGLE STREAM,11320,BALCONES RECYCLING
2021-03-24,2021-03-24 03:31:00 UTC,RECYCLING - SINGLE STREAM,6260,BALCONES RECYCLING
2021-03-24,2021-03-24 02:00:00 UTC,RECYCLING - SINGLE STREAM,6140,BALCONES RECYCLING
2021-03-24,2021-03-24 10:00:00 UTC,RECYCLING - SINGLE STREAM,10280,BALCONES RECYCLING
2021-03-24,2021-03-24 10:00:00 UTC,RECYCLING - SINGLE STREAM,10160,BALCONES RECYCLING
2021-03-24,2021-03-24 02:00:00 UTC,RECYCLING - SINGLE STREAM,5940,BALCONES RECYCLING
2021-03-24,2021-03-24 10:00:00 UTC,RECYCLING - SINGLE STREAM,12440,BALCONES RECYCLING
2021-03-24,2021-03-24 02:00:00 UTC,RECYCLING - SINGLE STREAM,5400,BALCONES RECYCLING
2021-03-24,2021-03-24 02:00:00 UTC,RECYCLING - SINGLE STREAM,7940,BALCONES RECYCLING
2021-03-24,2021-03-24 10:00:00 UTC,RECYCLING - SINGLE STREAM,13000,BALCONES RECYCLING
2021-03-25,2021-03-25 10:37:00 UTC,RECYCLING - SINGLE STREAM,6240,TDS - MRF
2021-03-25,2021-03-25 02:28:00 UTC,RECYCLING - SINGLE STREAM,10780,TDS - MRF
2021-03-25,2021-03-25 10:50:00 UTC,RECYCLING - SINGLE STREAM,13820,TDS - MRF
2021-03-25,2021-03-25 10:11:00 UTC,RECYCLING - SINGLE STREAM,14000,TDS - MRF
2021-03-25,2021-03-25 02:40:00 UTC,RECYCLING - SINGLE STREAM,11900,TDS - MRF
2021-03-25,2021-03-25 10:03:00 UTC,RECYCLING - SINGLE STREAM,10940,TDS - MRF
2021-03-25,2021-03-25 02:36:00 UTC,RECYCLING - SINGLE STREAM,10720,TDS - MRF
2021-03-25,2021-03-25 02:20:00 UTC,RECYCLING - SINGLE STREAM,7540,TDS - MRF
2021-03-25,2021-03-25 11:28:00 UTC,RECYCLING - SINGLE STREAM,13260,TDS - MRF
2021-03-25,2021-03-25 12:00:00 UTC,SWEEPING,,ONION CREEK
2021-03-25,2021-03-25 12:00:00 UTC,SWEEPING,,ONION CREEK
2021-03-25,2021-03-25 12:00:00 UTC,SWEEPING,,ONION CREEK
2021-03-25,2021-03-25 04:05:00 UTC,BRUSH,2700,HORNSBY BEND
2021-03-25,2021-03-25 04:35:00 UTC,BRUSH,5080,HORNSBY BEND
